# List of the van dar Waals interaction parameters to be used in the QvdW-HRG model
# Only particle pairs with a non-zero QvdW interaction are listed here
# pdg_i pdg_j b_{ij}[fm^3] a_{ij}[GeV*fm^3]
 4114 100002004014 2.96202 0
 4114 100002004015 2.96202 0
 4114 1010020040 2.96202 0
 4114 1010010040 2.96202 0
 4114 1000030050 2.83603 0
 4114 1000020050 2.83603 0
 4114 100003005001 2.83603 0
 4114 100002005001 2.83603 0
 4114 10000305002 2.83603 0
 4114 100002005002 2.83603 0
 4114 1000010050 2.83603 0
 4114 1010020050 2.83603 0
 -4114 -2212 3.42 0.329
 -4114 -2112 3.42 0.329
 -4114 -3122 3.42 0.329
 -4114 -3222 3.42 0.329
 -4114 -3212 3.42 0.329
 -4114 -3112 3.42 0.329
 -4114 -2114 3.42 0.329
 -4114 -1114 3.42 0.329
 -4114 -2224 3.42 0.329
 -4114 -2214 3.42 0.329
 -4114 -3322 3.42 0.329
 -4114 -3312 3.42 0.329
 -4114 -3224 3.42 0.329
 -4114 -3214 3.42 0.329
 -4114 -3114 3.42 0.329
 -4114 -13122 3.42 0.329
 -4114 -12112 3.42 0.329
 -4114 -12212 3.42 0.329
 -4114 -1214 3.42 0.329
 -4114 -2124 3.42 0.329
 -4114 -3124 3.42 0.329
 -4114 -22112 3.42 0.329
 -4114 -22212 3.42 0.329
 -4114 -3324 3.42 0.329
 -4114 -3314 3.42 0.329
 -4114 -32114 3.42 0.329
 -4114 -31114 3.42 0.329
 -4114 -32224 3.42 0.329
 -4114 -32214 3.42 0.329
 -4114 -23122 3.42 0.329
 -4114 -2222 3.42 0.329
 -4114 -1112 3.42 0.329
 -4114 -2122 3.42 0.329
 -4114 -1212 3.42 0.329
 -4114 -32212 3.42 0.329
 -4114 -32112 3.42 0.329
 -4114 -13212 3.42 0.329
 -4114 -13112 3.42 0.329
 -4114 -13222 3.42 0.329
 -4114 -3334 3.42 0.329
 -4114 -33122 3.42 0.329
 -4114 -13114 3.42 0.329
 -4114 -13224 3.42 0.329
 -4114 -13214 3.42 0.329
 -4114 -2116 3.42 0.329
 -4114 -2216 3.42 0.329
 -4114 -12116 3.42 0.329
 -4114 -12216 3.42 0.329
 -4114 -13124 3.42 0.329
 -4114 -203322 3.42 0.329
 -4114 -203312 3.42 0.329
 -4114 -12114 3.42 0.329
 -4114 -12214 3.42 0.329
 -4114 -42112 3.42 0.329
 -4114 -42212 3.42 0.329
 -4114 -12224 3.42 0.329
 -4114 -11114 3.42 0.329
 -4114 -32124 3.42 0.329
 -4114 -22124 3.42 0.329
 -4114 -21214 3.42 0.329
 -4114 -31214 3.42 0.329
 -4114 -23212 3.42 0.329
 -4114 -23112 3.42 0.329
 -4114 -23222 3.42 0.329
 -4114 -3116 3.42 0.329
 -4114 -3216 3.42 0.329
 -4114 -3226 3.42 0.329
 -4114 -53122 3.42 0.329
 -4114 -43122 3.42 0.329
 -4114 -3126 3.42 0.329
 -4114 -13314 3.42 0.329
 -4114 -13324 3.42 0.329
 -4114 -13126 3.42 0.329
 -4114 -11212 3.42 0.329
 -4114 -12122 3.42 0.329
 -4114 -11112 3.42 0.329
 -4114 -12222 3.42 0.329
 -4114 -9902114 3.42 0.329
 -4114 -9902214 3.42 0.329
 -4114 -1000010020 3.28946 0
 -4114 -2126 3.42 0.329
 -4114 -9902112 3.42 0.329
 -4114 -1216 3.42 0.329
 -4114 -1116 3.42 0.329
 -4114 -9902212 3.42 0.329
 -4114 -2226 3.42 0.329
 -4114 -23124 3.42 0.329
 -4114 -9912112 3.42 0.329
 -4114 -9912212 3.42 0.329
 -4114 -22222 3.42 0.329
 -4114 -21212 3.42 0.329
 -4114 -21112 3.42 0.329
 -4114 -22122 3.42 0.329
 -4114 -23214 3.42 0.329
 -4114 -23224 3.42 0.329
 -4114 -23114 3.42 0.329
 -4114 -13116 3.42 0.329
 -4114 -13226 3.42 0.329
 -4114 -13216 3.42 0.329
 -4114 -21114 3.42 0.329
 -4114 -22114 3.42 0.329
 -4114 -22224 3.42 0.329
 -4114 -9912214 3.42 0.329
 -4114 -9912114 3.42 0.329
 -4114 -22214 3.42 0.329
 -4114 -2228 3.42 0.329
 -4114 -2218 3.42 0.329
 -4114 -2118 3.42 0.329
 -4114 -1118 3.42 0.329
 -4114 -103326 3.42 0.329
 -4114 -12226 3.42 0.329
 -4114 -12126 3.42 0.329
 -4114 -11216 3.42 0.329
 -4114 -11116 3.42 0.329
 -4114 -103316 3.42 0.329
 -4114 -9903334 3.42 0.329
 -4114 -203316 3.42 0.329
 -4114 -203326 3.42 0.329
 -4114 -3118 3.42 0.329
 -4114 -3228 3.42 0.329
 -4114 -3218 3.42 0.329
 -4114 -1010010020 3.28946 0
 -4114 -1010000020 3.28946 0
 -4114 -23126 3.42 0.329
 -4114 -9902116 3.42 0.329
 -4114 -9902216 3.42 0.329
 -4114 -9922212 3.42 0.329
 -4114 -3128 3.42 0.329
 -4114 -9922112 3.42 0.329
 -4114 -9922114 3.42 0.329
 -4114 -9922214 3.42 0.329
 -4114 -1218 3.42 0.329
 -4114 -2128 3.42 0.329
 -4114 -9901118 3.42 0.329
 -4114 -9901218 3.42 0.329
 -4114 -9902128 3.42 0.329
 -4114 -9902228 3.42 0.329
 -4114 -99022110 3.42 0.329
 -4114 -99021110 3.42 0.329
 -4114 -1020000020 3.28946 0
 -4114 -33224 3.42 0.329
 -4114 -1020010020 3.28946 0
 -4114 -33214 3.42 0.329
 -4114 -33114 3.42 0.329
 -4114 -203338 3.42 0.329
 -4114 -99121110 3.42 0.329
 -4114 -99122110 3.42 0.329
 -4114 -4122 3.42 0.329
 -4114 -99031210 3.42 0.329
 -4114 -99021212 3.42 0.329
 -4114 -99012112 3.42 0.329
 -4114 -99011112 3.42 0.329
 -4114 -99022212 3.42 0.329
 -4114 -4212 3.42 0.329
 -4114 -4112 3.42 0.329
 -4114 -4222 3.42 0.329
 -4114 -4232 3.42 0.329
 -4114 -4132 3.42 0.329
 -4114 -4214 3.42 0.329
 -4114 -4224 3.42 0.329
 -4114 -4114 3.42 0.329
 -4114 -4322 3.42 0.329
 -4114 -4312 3.42 0.329
 -4114 -14122 3.42 0.329
 -4114 -99022112 3.42 0.329
 -4114 -99021112 3.42 0.329
 -4114 -1030000020 3.28946 0
 -4114 -1040000020 3.28946 0
 -4114 -104122 3.42 0.329
 -4114 -4324 3.42 0.329
 -4114 -4314 3.42 0.329
 -4114 -4332 3.42 0.329
 -4114 -4334 3.42 0.329
 -4114 -104324 3.42 0.329
 -4114 -104314 3.42 0.329
 -4114 -1000020030 3.1137 0
 -4114 -1000010030 3.1137 0
 -4114 -104322 3.42 0.329
 -4114 -104312 3.42 0.329
 -4114 -204126 3.42 0.329
 -4114 -1010010030 3.1137 0
 -4114 -1000020040 2.96202 0
 -4114 -100002004001 2.96202 0
 -4114 -100002004002 2.96202 0
 -4114 -100002004003 2.96202 0
 -4114 -100002004004 2.96202 0
 -4114 -1000030040 2.96202 0
 -4114 -100002004005 2.96202 0
 -4114 -100003004001 2.96202 0
 -4114 -100002004006 2.96202 0
 -4114 -1000010040 2.96202 0
 -4114 -101001004001 2.96202 0
 -4114 -100002004007 2.96202 0
 -4114 -100003004002 2.96202 0
 -4114 -100002004008 2.96202 0
 -4114 -100003004003 2.96202 0
 -4114 -101001004002 2.96202 0
 -4114 -101001004003 2.96202 0
 -4114 -100002004009 2.96202 0
 -4114 -100002004010 2.96202 0
 -4114 -100002004011 2.96202 0
 -4114 -100002004012 2.96202 0
 -4114 -100002004013 2.96202 0
 -4114 -100002004014 2.96202 0
 -4114 -100002004015 2.96202 0
 -4114 -1010020040 2.96202 0
 -4114 -1010010040 2.96202 0
 -4114 -1000030050 2.83603 0
 -4114 -1000020050 2.83603 0
 -4114 -100003005001 2.83603 0
 -4114 -100002005001 2.83603 0
 -4114 -10000305002 2.83603 0
 -4114 -100002005002 2.83603 0
 -4114 -1000010050 2.83603 0
 -4114 -1010020050 2.83603 0
 4322 2212 3.42 0.329
 4322 2112 3.42 0.329
 4322 3122 3.42 0.329
 4322 3222 3.42 0.329
 4322 3212 3.42 0.329
 4322 3112 3.42 0.329
 4322 2224 3.42 0.329
 4322 2114 3.42 0.329
 4322 1114 3.42 0.329
 4322 2214 3.42 0.329
 4322 3322 3.42 0.329
 4322 3312 3.42 0.329
 4322 3224 3.42 0.329
 4322 3214 3.42 0.329
 4322 3114 3.42 0.329
 4322 13122 3.42 0.329
 4322 12212 3.42 0.329
 4322 12112 3.42 0.329
 4322 2124 3.42 0.329
 4322 1214 3.42 0.329
 4322 3124 3.42 0.329
 4322 22212 3.42 0.329
 4322 22112 3.42 0.329
 4322 3324 3.42 0.329
 4322 3314 3.42 0.329
 4322 32214 3.42 0.329
 4322 31114 3.42 0.329
 4322 32114 3.42 0.329
 4322 32224 3.42 0.329
 4322 23122 3.42 0.329
 4322 2122 3.42 0.329
 4322 1212 3.42 0.329
 4322 2222 3.42 0.329
 4322 1112 3.42 0.329
 4322 32212 3.42 0.329
 4322 32112 3.42 0.329
 4322 13212 3.42 0.329
 4322 13222 3.42 0.329
 4322 13112 3.42 0.329
 4322 3334 3.42 0.329
 4322 33122 3.42 0.329
 4322 2116 3.42 0.329
 4322 13224 3.42 0.329
 4322 13214 3.42 0.329
 4322 13114 3.42 0.329
 4322 2216 3.42 0.329
 4322 12116 3.42 0.329
 4322 12216 3.42 0.329
 4322 203312 3.42 0.329
 4322 203322 3.42 0.329
 4322 13124 3.42 0.329
 4322 12114 3.42 0.329
 4322 12214 3.42 0.329
 4322 12224 3.42 0.329
 4322 42112 3.42 0.329
 4322 42212 3.42 0.329
 4322 11114 3.42 0.329
 4322 32124 3.42 0.329
 4322 31214 3.42 0.329
 4322 22124 3.42 0.329
 4322 21214 3.42 0.329
 4322 23222 3.42 0.329
 4322 23212 3.42 0.329
 4322 23112 3.42 0.329
 4322 3216 3.42 0.329
 4322 3226 3.42 0.329
 4322 3116 3.42 0.329
 4322 53122 3.42 0.329
 4322 43122 3.42 0.329
 4322 3126 3.42 0.329
 4322 13314 3.42 0.329
 4322 13324 3.42 0.329
 4322 13126 3.42 0.329
 4322 12122 3.42 0.329
 4322 12222 3.42 0.329
 4322 11112 3.42 0.329
 4322 11212 3.42 0.329
 4322 9902114 3.42 0.329
 4322 9902214 3.42 0.329
 4322 1000010020 3.28946 0
 4322 9902112 3.42 0.329
 4322 2226 3.42 0.329
 4322 9902212 3.42 0.329
 4322 1216 3.42 0.329
 4322 2126 3.42 0.329
 4322 1116 3.42 0.329
 4322 23124 3.42 0.329
 4322 9912112 3.42 0.329
 4322 9912212 3.42 0.329
 4322 21112 3.42 0.329
 4322 21212 3.42 0.329
 4322 22122 3.42 0.329
 4322 22222 3.42 0.329
 4322 23224 3.42 0.329
 4322 23114 3.42 0.329
 4322 23214 3.42 0.329
 4322 13116 3.42 0.329
 4322 13216 3.42 0.329
 4322 13226 3.42 0.329
 4322 22114 3.42 0.329
 4322 21114 3.42 0.329
 4322 9912214 3.42 0.329
 4322 9912114 3.42 0.329
 4322 22224 3.42 0.329
 4322 22214 3.42 0.329
 4322 2228 3.42 0.329
 4322 2218 3.42 0.329
 4322 2118 3.42 0.329
 4322 1118 3.42 0.329
 4322 12226 3.42 0.329
 4322 12126 3.42 0.329
 4322 11216 3.42 0.329
 4322 11116 3.42 0.329
 4322 103316 3.42 0.329
 4322 103326 3.42 0.329
 4322 9903334 3.42 0.329
 4322 203326 3.42 0.329
 4322 203316 3.42 0.329
 4322 3118 3.42 0.329
 4322 3228 3.42 0.329
 4322 3218 3.42 0.329
 4322 1010010020 3.28946 0
 4322 1010000020 3.28946 0
 4322 23126 3.42 0.329
 4322 9922212 3.42 0.329
 4322 9902116 3.42 0.329
 4322 9922112 3.42 0.329
 4322 3128 3.42 0.329
 4322 9902216 3.42 0.329
 4322 9922214 3.42 0.329
 4322 9922114 3.42 0.329
 4322 1218 3.42 0.329
 4322 2128 3.42 0.329
 4322 9901118 3.42 0.329
 4322 9901218 3.42 0.329
 4322 9902128 3.42 0.329
 4322 9902228 3.42 0.329
 4322 99022110 3.42 0.329
 4322 99021110 3.42 0.329
 4322 1020000020 3.28946 0
 4322 33224 3.42 0.329
 4322 1020010020 3.28946 0
 4322 33214 3.42 0.329
 4322 33114 3.42 0.329
 4322 203338 3.42 0.329
 4322 99121110 3.42 0.329
 4322 99122110 3.42 0.329
 4322 4122 3.42 0.329
 4322 99031210 3.42 0.329
 4322 99011112 3.42 0.329
 4322 99012112 3.42 0.329
 4322 99022212 3.42 0.329
 4322 99021212 3.42 0.329
 4322 4212 3.42 0.329
 4322 4112 3.42 0.329
 4322 4222 3.42 0.329
 4322 4232 3.42 0.329
 4322 4132 3.42 0.329
 4322 4214 3.42 0.329
 4322 4224 3.42 0.329
 4322 4114 3.42 0.329
 4322 4322 3.42 0.329
 4322 4312 3.42 0.329
 4322 14122 3.42 0.329
 4322 99021112 3.42 0.329
 4322 99022112 3.42 0.329
 4322 1030000020 3.28946 0
 4322 1040000020 3.28946 0
 4322 104122 3.42 0.329
 4322 4324 3.42 0.329
 4322 4314 3.42 0.329
 4322 4332 3.42 0.329
 4322 4334 3.42 0.329
 4322 104324 3.42 0.329
 4322 104314 3.42 0.329
 4322 1000020030 3.1137 0
 4322 1000010030 3.1137 0
 4322 104322 3.42 0.329
 4322 104312 3.42 0.329
 4322 204126 3.42 0.329
 4322 1010010030 3.1137 0
 4322 1000020040 2.96202 0
 4322 100002004001 2.96202 0
 4322 100002004002 2.96202 0
 4322 100002004003 2.96202 0
 4322 100002004004 2.96202 0
 4322 1000030040 2.96202 0
 4322 100002004005 2.96202 0
 4322 100003004001 2.96202 0
 4322 100002004006 2.96202 0
 4322 1000010040 2.96202 0
 4322 101001004001 2.96202 0
 4322 100002004007 2.96202 0
 4322 100003004002 2.96202 0
 4322 100002004008 2.96202 0
 4322 100003004003 2.96202 0
 4322 101001004002 2.96202 0
 4322 101001004003 2.96202 0
 4322 100002004009 2.96202 0
 4322 100002004010 2.96202 0
 4322 100002004011 2.96202 0
 4322 100002004012 2.96202 0
 4322 100002004013 2.96202 0
 4322 100002004014 2.96202 0
 4322 100002004015 2.96202 0
 4322 1010020040 2.96202 0
 4322 1010010040 2.96202 0
 4322 1000030050 2.83603 0
 4322 1000020050 2.83603 0
 4322 100003005001 2.83603 0
 4322 100002005001 2.83603 0
 4322 10000305002 2.83603 0
 4322 100002005002 2.83603 0
 4322 1000010050 2.83603 0
 4322 1010020050 2.83603 0
 -4322 -2212 3.42 0.329
 -4322 -2112 3.42 0.329
 -4322 -3122 3.42 0.329
 -4322 -3222 3.42 0.329
 -4322 -3212 3.42 0.329
 -4322 -3112 3.42 0.329
 -4322 -2114 3.42 0.329
 -4322 -1114 3.42 0.329
 -4322 -2224 3.42 0.329
 -4322 -2214 3.42 0.329
 -4322 -3322 3.42 0.329
 -4322 -3312 3.42 0.329
 -4322 -3224 3.42 0.329
 -4322 -3214 3.42 0.329
 -4322 -3114 3.42 0.329
 -4322 -13122 3.42 0.329
 -4322 -12112 3.42 0.329
 -4322 -12212 3.42 0.329
 -4322 -1214 3.42 0.329
 -4322 -2124 3.42 0.329
 -4322 -3124 3.42 0.329
 -4322 -22112 3.42 0.329
 -4322 -22212 3.42 0.329
 -4322 -3324 3.42 0.329
 -4322 -3314 3.42 0.329
 -4322 -32114 3.42 0.329
 -4322 -31114 3.42 0.329
 -4322 -32224 3.42 0.329
 -4322 -32214 3.42 0.329
 -4322 -23122 3.42 0.329
 -4322 -2222 3.42 0.329
 -4322 -1112 3.42 0.329
 -4322 -2122 3.42 0.329
 -4322 -1212 3.42 0.329
 -4322 -32212 3.42 0.329
 -4322 -32112 3.42 0.329
 -4322 -13212 3.42 0.329
 -4322 -13112 3.42 0.329
 -4322 -13222 3.42 0.329
 -4322 -3334 3.42 0.329
 -4322 -33122 3.42 0.329
 -4322 -13114 3.42 0.329
 -4322 -13224 3.42 0.329
 -4322 -13214 3.42 0.329
 -4322 -2116 3.42 0.329
 -4322 -2216 3.42 0.329
 -4322 -12116 3.42 0.329
 -4322 -12216 3.42 0.329
 -4322 -13124 3.42 0.329
 -4322 -203322 3.42 0.329
 -4322 -203312 3.42 0.329
 -4322 -12114 3.42 0.329
 -4322 -12214 3.42 0.329
 -4322 -42112 3.42 0.329
 -4322 -42212 3.42 0.329
 -4322 -12224 3.42 0.329
 -4322 -11114 3.42 0.329
 -4322 -32124 3.42 0.329
 -4322 -22124 3.42 0.329
 -4322 -21214 3.42 0.329
 -4322 -31214 3.42 0.329
 -4322 -23212 3.42 0.329
 -4322 -23112 3.42 0.329
 -4322 -23222 3.42 0.329
 -4322 -3116 3.42 0.329
 -4322 -3216 3.42 0.329
 -4322 -3226 3.42 0.329
 -4322 -53122 3.42 0.329
 -4322 -43122 3.42 0.329
 -4322 -3126 3.42 0.329
 -4322 -13314 3.42 0.329
 -4322 -13324 3.42 0.329
 -4322 -13126 3.42 0.329
 -4322 -11212 3.42 0.329
 -4322 -12122 3.42 0.329
 -4322 -11112 3.42 0.329
 -4322 -12222 3.42 0.329
 -4322 -9902114 3.42 0.329
 -4322 -9902214 3.42 0.329
 -4322 -1000010020 3.28946 0
 -4322 -2126 3.42 0.329
 -4322 -9902112 3.42 0.329
 -4322 -1216 3.42 0.329
 -4322 -1116 3.42 0.329
 -4322 -9902212 3.42 0.329
 -4322 -2226 3.42 0.329
 -4322 -23124 3.42 0.329
 -4322 -9912112 3.42 0.329
 -4322 -9912212 3.42 0.329
 -4322 -22222 3.42 0.329
 -4322 -21212 3.42 0.329
 -4322 -21112 3.42 0.329
 -4322 -22122 3.42 0.329
 -4322 -23214 3.42 0.329
 -4322 -23224 3.42 0.329
 -4322 -23114 3.42 0.329
 -4322 -13116 3.42 0.329
 -4322 -13226 3.42 0.329
 -4322 -13216 3.42 0.329
 -4322 -21114 3.42 0.329
 -4322 -22114 3.42 0.329
 -4322 -22224 3.42 0.329
 -4322 -9912214 3.42 0.329
 -4322 -9912114 3.42 0.329
 -4322 -22214 3.42 0.329
 -4322 -2228 3.42 0.329
 -4322 -2218 3.42 0.329
 -4322 -2118 3.42 0.329
 -4322 -1118 3.42 0.329
 -4322 -103326 3.42 0.329
 -4322 -12226 3.42 0.329
 -4322 -12126 3.42 0.329
 -4322 -11216 3.42 0.329
 -4322 -11116 3.42 0.329
 -4322 -103316 3.42 0.329
 -4322 -9903334 3.42 0.329
 -4322 -203316 3.42 0.329
 -4322 -203326 3.42 0.329
 -4322 -3118 3.42 0.329
 -4322 -3228 3.42 0.329
 -4322 -3218 3.42 0.329
 -4322 -1010010020 3.28946 0
 -4322 -1010000020 3.28946 0
 -4322 -23126 3.42 0.329
 -4322 -9902116 3.42 0.329
 -4322 -9902216 3.42 0.329
 -4322 -9922212 3.42 0.329
 -4322 -3128 3.42 0.329
 -4322 -9922112 3.42 0.329
 -4322 -9922114 3.42 0.329
 -4322 -9922214 3.42 0.329
 -4322 -1218 3.42 0.329
 -4322 -2128 3.42 0.329
 -4322 -9901118 3.42 0.329
 -4322 -9901218 3.42 0.329
 -4322 -9902128 3.42 0.329
 -4322 -9902228 3.42 0.329
 -4322 -99022110 3.42 0.329
 -4322 -99021110 3.42 0.329
 -4322 -1020000020 3.28946 0
 -4322 -33224 3.42 0.329
 -4322 -1020010020 3.28946 0
 -4322 -33214 3.42 0.329
 -4322 -33114 3.42 0.329
 -4322 -203338 3.42 0.329
 -4322 -99121110 3.42 0.329
 -4322 -99122110 3.42 0.329
 -4322 -4122 3.42 0.329
 -4322 -99031210 3.42 0.329
 -4322 -99021212 3.42 0.329
 -4322 -99012112 3.42 0.329
 -4322 -99011112 3.42 0.329
 -4322 -99022212 3.42 0.329
 -4322 -4212 3.42 0.329
 -4322 -4112 3.42 0.329
 -4322 -4222 3.42 0.329
 -4322 -4232 3.42 0.329
 -4322 -4132 3.42 0.329
 -4322 -4214 3.42 0.329
 -4322 -4224 3.42 0.329
 -4322 -4114 3.42 0.329
 -4322 -4322 3.42 0.329
 -4322 -4312 3.42 0.329
 -4322 -14122 3.42 0.329
 -4322 -99022112 3.42 0.329
 -4322 -99021112 3.42 0.329
 -4322 -1030000020 3.28946 0
 -4322 -1040000020 3.28946 0
 -4322 -104122 3.42 0.329
 -4322 -4324 3.42 0.329
 -4322 -4314 3.42 0.329
 -4322 -4332 3.42 0.329
 -4322 -4334 3.42 0.329
 -4322 -104324 3.42 0.329
 -4322 -104314 3.42 0.329
 -4322 -1000020030 3.1137 0
 -4322 -1000010030 3.1137 0
 -4322 -104322 3.42 0.329
 -4322 -104312 3.42 0.329
 -4322 -204126 3.42 0.329
 -4322 -1010010030 3.1137 0
 -4322 -1000020040 2.96202 0
 -4322 -100002004001 2.96202 0
 -4322 -100002004002 2.96202 0
 -4322 -100002004003 2.96202 0
 -4322 -100002004004 2.96202 0
 -4322 -1000030040 2.96202 0
 -4322 -100002004005 2.96202 0
 -4322 -100003004001 2.96202 0
 -4322 -100002004006 2.96202 0
 -4322 -1000010040 2.96202 0
 -4322 -101001004001 2.96202 0
 -4322 -100002004007 2.96202 0
 -4322 -100003004002 2.96202 0
 -4322 -100002004008 2.96202 0
 -4322 -100003004003 2.96202 0
 -4322 -101001004002 2.96202 0
 -4322 -101001004003 2.96202 0
 -4322 -100002004009 2.96202 0
 -4322 -100002004010 2.96202 0
 -4322 -100002004011 2.96202 0
 -4322 -100002004012 2.96202 0
 -4322 -100002004013 2.96202 0
 -4322 -100002004014 2.96202 0
 -4322 -100002004015 2.96202 0
 -4322 -1010020040 2.96202 0
 -4322 -1010010040 2.96202 0
 -4322 -1000030050 2.83603 0
 -4322 -1000020050 2.83603 0
 -4322 -100003005001 2.83603 0
 -4322 -100002005001 2.83603 0
 -4322 -10000305002 2.83603 0
 -4322 -100002005002 2.83603 0
 -4322 -1000010050 2.83603 0
 -4322 -1010020050 2.83603 0
 4312 2212 3.42 0.329
 4312 2112 3.42 0.329
 4312 3122 3.42 0.329
 4312 3222 3.42 0.329
 4312 3212 3.42 0.329
 4312 3112 3.42 0.329
 4312 2224 3.42 0.329
 4312 2114 3.42 0.329
 4312 1114 3.42 0.329
 4312 2214 3.42 0.329
 4312 3322 3.42 0.329
 4312 3312 3.42 0.329
 4312 3224 3.42 0.329
 4312 3214 3.42 0.329
 4312 3114 3.42 0.329
 4312 13122 3.42 0.329
 4312 12212 3.42 0.329
 4312 12112 3.42 0.329
 4312 2124 3.42 0.329
 4312 1214 3.42 0.329
 4312 3124 3.42 0.329
 4312 22212 3.42 0.329
 4312 22112 3.42 0.329
 4312 3324 3.42 0.329
 4312 3314 3.42 0.329
 4312 32214 3.42 0.329
 4312 31114 3.42 0.329
 4312 32114 3.42 0.329
 4312 32224 3.42 0.329
 4312 23122 3.42 0.329
 4312 2122 3.42 0.329
 4312 1212 3.42 0.329
 4312 2222 3.42 0.329
 4312 1112 3.42 0.329
 4312 32212 3.42 0.329
 4312 32112 3.42 0.329
 4312 13212 3.42 0.329
 4312 13222 3.42 0.329
 4312 13112 3.42 0.329
 4312 3334 3.42 0.329
 4312 33122 3.42 0.329
 4312 2116 3.42 0.329
 4312 13224 3.42 0.329
 4312 13214 3.42 0.329
 4312 13114 3.42 0.329
 4312 2216 3.42 0.329
 4312 12116 3.42 0.329
 4312 12216 3.42 0.329
 4312 203312 3.42 0.329
 4312 203322 3.42 0.329
 4312 13124 3.42 0.329
 4312 12114 3.42 0.329
 4312 12214 3.42 0.329
 4312 12224 3.42 0.329
 4312 42112 3.42 0.329
 4312 42212 3.42 0.329
 4312 11114 3.42 0.329
 4312 32124 3.42 0.329
 4312 31214 3.42 0.329
 4312 22124 3.42 0.329
 4312 21214 3.42 0.329
 4312 23222 3.42 0.329
 4312 23212 3.42 0.329
 4312 23112 3.42 0.329
 4312 3216 3.42 0.329
 4312 3226 3.42 0.329
 4312 3116 3.42 0.329
 4312 53122 3.42 0.329
 4312 43122 3.42 0.329
 4312 3126 3.42 0.329
 4312 13314 3.42 0.329
 4312 13324 3.42 0.329
 4312 13126 3.42 0.329
 4312 12122 3.42 0.329
 4312 12222 3.42 0.329
 4312 11112 3.42 0.329
 4312 11212 3.42 0.329
 4312 9902114 3.42 0.329
 4312 9902214 3.42 0.329
 4312 1000010020 3.28946 0
 4312 9902112 3.42 0.329
 4312 2226 3.42 0.329
 4312 9902212 3.42 0.329
 4312 1216 3.42 0.329
 4312 2126 3.42 0.329
 4312 1116 3.42 0.329
 4312 23124 3.42 0.329
 4312 9912112 3.42 0.329
 4312 9912212 3.42 0.329
 4312 21112 3.42 0.329
 4312 21212 3.42 0.329
 4312 22122 3.42 0.329
 4312 22222 3.42 0.329
 4312 23224 3.42 0.329
 4312 23114 3.42 0.329
 4312 23214 3.42 0.329
 4312 13116 3.42 0.329
 4312 13216 3.42 0.329
 4312 13226 3.42 0.329
 4312 22114 3.42 0.329
 4312 21114 3.42 0.329
 4312 9912214 3.42 0.329
 4312 9912114 3.42 0.329
 4312 22224 3.42 0.329
 4312 22214 3.42 0.329
 4312 2228 3.42 0.329
 4312 2218 3.42 0.329
 4312 2118 3.42 0.329
 4312 1118 3.42 0.329
 4312 12226 3.42 0.329
 4312 12126 3.42 0.329
 4312 11216 3.42 0.329
 4312 11116 3.42 0.329
 4312 103316 3.42 0.329
 4312 103326 3.42 0.329
 4312 9903334 3.42 0.329
 4312 203326 3.42 0.329
 4312 203316 3.42 0.329
 4312 3118 3.42 0.329
 4312 3228 3.42 0.329
 4312 3218 3.42 0.329
 4312 1010010020 3.28946 0
 4312 1010000020 3.28946 0
 4312 23126 3.42 0.329
 4312 9922212 3.42 0.329
 4312 9902116 3.42 0.329
 4312 9922112 3.42 0.329
 4312 3128 3.42 0.329
 4312 9902216 3.42 0.329
 4312 9922214 3.42 0.329
 4312 9922114 3.42 0.329
 4312 1218 3.42 0.329
 4312 2128 3.42 0.329
 4312 9901118 3.42 0.329
 4312 9901218 3.42 0.329
 4312 9902128 3.42 0.329
 4312 9902228 3.42 0.329
 4312 99022110 3.42 0.329
 4312 99021110 3.42 0.329
 4312 1020000020 3.28946 0
 4312 33224 3.42 0.329
 4312 1020010020 3.28946 0
 4312 33214 3.42 0.329
 4312 33114 3.42 0.329
 4312 203338 3.42 0.329
 4312 99121110 3.42 0.329
 4312 99122110 3.42 0.329
 4312 4122 3.42 0.329
 4312 99031210 3.42 0.329
 4312 99011112 3.42 0.329
 4312 99012112 3.42 0.329
 4312 99022212 3.42 0.329
 4312 99021212 3.42 0.329
 4312 4212 3.42 0.329
 4312 4112 3.42 0.329
 4312 4222 3.42 0.329
 4312 4232 3.42 0.329
 4312 4132 3.42 0.329
 4312 4214 3.42 0.329
 4312 4224 3.42 0.329
 4312 4114 3.42 0.329
 4312 4322 3.42 0.329
 4312 4312 3.42 0.329
 4312 14122 3.42 0.329
 4312 99021112 3.42 0.329
 4312 99022112 3.42 0.329
 4312 1030000020 3.28946 0
 4312 1040000020 3.28946 0
 4312 104122 3.42 0.329
 4312 4324 3.42 0.329
 4312 4314 3.42 0.329
 4312 4332 3.42 0.329
 4312 4334 3.42 0.329
 4312 104324 3.42 0.329
 4312 104314 3.42 0.329
 4312 1000020030 3.1137 0
 4312 1000010030 3.1137 0
 4312 104322 3.42 0.329
 4312 104312 3.42 0.329
 4312 204126 3.42 0.329
 4312 1010010030 3.1137 0
 4312 1000020040 2.96202 0
 4312 100002004001 2.96202 0
 4312 100002004002 2.96202 0
 4312 100002004003 2.96202 0
 4312 100002004004 2.96202 0
 4312 1000030040 2.96202 0
 4312 100002004005 2.96202 0
 4312 100003004001 2.96202 0
 4312 100002004006 2.96202 0
 4312 1000010040 2.96202 0
 4312 101001004001 2.96202 0
 4312 100002004007 2.96202 0
